rank,slack_ns,requirement_ns,datapath_delay_ns,logic_levels,path_group,startpoint,end_point,start_clock,end_clock
"468","0.118","0.000","0.216","1","","student_top_inst/Core_cpu/u_core/u_backend/u_execute/mem_probe_uop_q_reg[uop][pc][11]/C","student_top_inst/Core_cpu/u_core/u_backend/u_execute/mem_req_uop_q_reg[1][uop][pc][11]/D","clk_out2_pll","clk_out2_pll"
"469","0.119","0.000","0.217","1","","student_top_inst/Core_cpu/u_core/u_backend/u_dispatch/mem_entry_q_reg[2][uop][imm_i][24]/C","student_top_inst/Core_cpu/u_core/u_backend/u_dispatch/mem_entry_q_reg[1][uop][imm_i][24]/D","clk_out2_pll","clk_out2_pll"
"470","0.119","0.000","0.217","1","","student_top_inst/Core_cpu/u_core/u_backend/u_dispatch/mem_entry_q_reg[2][uop][imm_i][24]/C","student_top_inst/Core_cpu/u_core/u_backend/u_dispatch/mem_entry_q_reg[1][uop][imm_i][24]/D","clk_out2_pll","clk_out2_pll"
"471","0.119","0.000","0.217","1","","student_top_inst/Core_cpu/u_core/u_backend/u_dispatch/mem_entry_q_reg[2][uop][imm_s][13]/C","student_top_inst/Core_cpu/u_core/u_backend/u_dispatch/mem_entry_q_reg[1][uop][imm_s][13]/D","clk_out2_pll","clk_out2_pll"
"472","0.119","0.000","0.217","1","","student_top_inst/Core_cpu/u_core/u_backend/u_dispatch/mem_entry_q_reg[2][uop][imm_s][13]/C","student_top_inst/Core_cpu/u_core/u_backend/u_dispatch/mem_entry_q_reg[1][uop][imm_s][13]/D","clk_out2_pll","clk_out2_pll"
"473","0.119","0.000","0.217","1","","student_top_inst/Core_cpu/u_core/u_backend/u_execute/mem_probe_uop_q_reg[uop][is_csr]/C","student_top_inst/Core_cpu/u_core/u_backend/u_execute/mem_req_uop_q_reg[0][uop][is_csr]/D","clk_out2_pll","clk_out2_pll"
"474","0.119","0.000","0.217","1","","student_top_inst/Core_cpu/u_core/u_backend/u_execute/mem_probe_uop_q_reg[uop][is_csr]/C","student_top_inst/Core_cpu/u_core/u_backend/u_execute/mem_req_uop_q_reg[0][uop][is_csr]/D","clk_out2_pll","clk_out2_pll"
"475","0.119","0.000","0.191","1","","student_top_inst/Core_cpu/u_core/u_backend/u_execute/mem_probe_uop_q_reg[uop][imm_i][23]/C","student_top_inst/Core_cpu/u_core/u_backend/u_execute/mem_req_uop_q_reg[0][uop][imm_i][23]/D","clk_out2_pll","clk_out2_pll"
"476","0.119","0.000","0.191","1","","student_top_inst/Core_cpu/u_core/u_backend/u_execute/mem_probe_uop_q_reg[uop][imm_i][23]/C","student_top_inst/Core_cpu/u_core/u_backend/u_execute/mem_req_uop_q_reg[0][uop][imm_i][23]/D","clk_out2_pll","clk_out2_pll"
"477","0.119","0.000","0.190","1","","student_top_inst/Core_cpu/u_core/u_backend/u_execute/mem_probe_uop_q_reg[uop][alu_op][2]/C","student_top_inst/Core_cpu/u_core/u_backend/u_execute/mem_req_uop_q_reg[0][uop][alu_op][2]/D","clk_out2_pll","clk_out2_pll"
"478","0.119","0.000","0.190","1","","student_top_inst/Core_cpu/u_core/u_backend/u_execute/mem_probe_uop_q_reg[uop][alu_op][2]/C","student_top_inst/Core_cpu/u_core/u_backend/u_execute/mem_req_uop_q_reg[0][uop][alu_op][2]/D","clk_out2_pll","clk_out2_pll"
"479","0.120","0.000","0.218","1","","student_top_inst/Core_cpu/u_core/u_backend/u_execute/mem_probe_uop_q_reg[uop][pc][26]/C","student_top_inst/Core_cpu/u_core/u_backend/u_execute/mem_req_uop_q_reg[0][uop][pc][26]/D","clk_out2_pll","clk_out2_pll"
"480","0.120","0.000","0.218","1","","student_top_inst/Core_cpu/u_core/u_backend/u_execute/mem_probe_uop_q_reg[uop][pc][26]/C","student_top_inst/Core_cpu/u_core/u_backend/u_execute/mem_req_uop_q_reg[0][uop][pc][26]/D","clk_out2_pll","clk_out2_pll"
"481","0.120","0.000","0.375","0","","student_top_inst/Core_cpu/u_dcache/req_tag_q_reg[8]/C","student_top_inst/Core_cpu/u_dcache/tag_way0_q_reg_0_63_6_8/RAMC/I","clk_out2_pll","clk_out2_pll"
"482","0.120","0.000","0.375","0","","student_top_inst/Core_cpu/u_dcache/req_tag_q_reg[8]/C","student_top_inst/Core_cpu/u_dcache/tag_way0_q_reg_0_63_6_8/RAMC/I","clk_out2_pll","clk_out2_pll"
"483","0.121","0.000","0.219","1","","student_top_inst/Core_cpu/u_core/u_backend/u_dispatch/mem_entry_q_reg[2][uop][imm_i][8]/C","student_top_inst/Core_cpu/u_core/u_backend/u_dispatch/mem_entry_q_reg[1][uop][imm_i][8]/D","clk_out2_pll","clk_out2_pll"
"484","0.121","0.000","0.219","1","","student_top_inst/Core_cpu/u_core/u_backend/u_dispatch/mem_entry_q_reg[2][uop][imm_i][8]/C","student_top_inst/Core_cpu/u_core/u_backend/u_dispatch/mem_entry_q_reg[1][uop][imm_i][8]/D","clk_out2_pll","clk_out2_pll"
"485","0.121","0.000","0.282","0","","student_top_inst/Core_cpu/u_dcache/req_tag_q_reg[13]/C","student_top_inst/Core_cpu/u_dcache/tag_way1_q_reg_64_127_12_14/RAMB/I","clk_out2_pll","clk_out2_pll"
"486","0.121","0.000","0.282","0","","student_top_inst/Core_cpu/u_dcache/req_tag_q_reg[13]/C","student_top_inst/Core_cpu/u_dcache/tag_way1_q_reg_64_127_12_14/RAMB/I","clk_out2_pll","clk_out2_pll"
"487","0.122","0.000","0.281","0","","student_top_inst/Core_cpu/u_dcache/req_tag_q_reg[12]/C","student_top_inst/Core_cpu/u_dcache/tag_way1_q_reg_0_63_12_14/RAMA/I","clk_out2_pll","clk_out2_pll"
"488","0.122","0.000","0.281","0","","student_top_inst/Core_cpu/u_dcache/req_tag_q_reg[12]/C","student_top_inst/Core_cpu/u_dcache/tag_way1_q_reg_0_63_12_14/RAMA/I","clk_out2_pll","clk_out2_pll"
"489","0.122","0.000","0.278","0","","student_top_inst/Core_cpu/u_core/u_bpu/update_return_pc_q_reg[18]/C","student_top_inst/Core_cpu/u_core/u_bpu/ras_q_reg_0_7_18_23/RAMA/I","clk_out2_pll","clk_out2_pll"
"490","0.122","0.000","0.278","0","","student_top_inst/Core_cpu/u_core/u_bpu/update_return_pc_q_reg[18]/C","student_top_inst/Core_cpu/u_core/u_bpu/ras_q_reg_0_7_18_23/RAMA/I","clk_out2_pll","clk_out2_pll"
"491","0.122","0.000","0.220","1","","student_top_inst/Core_cpu/u_core/u_backend/u_store_buffer/entry_q_reg[7][addr][13]/C","student_top_inst/Core_cpu/u_core/u_backend/u_store_buffer/entry_q_reg[3][addr][13]/D","clk_out2_pll","clk_out2_pll"
"492","0.122","0.000","0.220","1","","student_top_inst/Core_cpu/u_core/u_backend/u_store_buffer/entry_q_reg[7][addr][13]/C","student_top_inst/Core_cpu/u_core/u_backend/u_store_buffer/entry_q_reg[3][addr][13]/D","clk_out2_pll","clk_out2_pll"
"493","0.123","0.000","0.266","0","","student_top_inst/Core_cpu/u_dcache/req_tag_q_reg[9]/C","student_top_inst/Core_cpu/u_dcache/tag_way0_q_reg_64_127_9_11/RAMA/I","clk_out2_pll","clk_out2_pll"
"494","0.123","0.000","0.266","0","","student_top_inst/Core_cpu/u_dcache/req_tag_q_reg[9]/C","student_top_inst/Core_cpu/u_dcache/tag_way0_q_reg_64_127_9_11/RAMA/I","clk_out2_pll","clk_out2_pll"
"495","0.123","0.000","0.145","0","","student_top_inst/Core_cpu/u_core/u_backend/u_execute/u_muldiv/u_div/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[17].quot_gen.quot_reg.i_div1.quot_out/opt_has_pipe.first_q_reg[7]/C","student_top_inst/Core_cpu/u_core/u_backend/u_execute/u_muldiv/u_div/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[18].quot_gen.quot_reg.i_div1.quot_out/opt_has_pipe.first_q_reg[8]/D","clk_out2_pll","clk_out2_pll"
"496","0.123","0.000","0.145","0","","student_top_inst/Core_cpu/u_core/u_backend/u_execute/u_muldiv/u_div/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[17].quot_gen.quot_reg.i_div1.quot_out/opt_has_pipe.first_q_reg[7]/C","student_top_inst/Core_cpu/u_core/u_backend/u_execute/u_muldiv/u_div/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[18].quot_gen.quot_reg.i_div1.quot_out/opt_has_pipe.first_q_reg[8]/D","clk_out2_pll","clk_out2_pll"
"497","0.123","0.000","0.247","0","","student_top_inst/Core_cpu/u_dcache/req_tag_q_reg[4]/C","student_top_inst/Core_cpu/u_dcache/tag_way1_q_reg_0_63_3_5/RAMB/I","clk_out2_pll","clk_out2_pll"
"498","0.123","0.000","0.247","0","","student_top_inst/Core_cpu/u_dcache/req_tag_q_reg[4]/C","student_top_inst/Core_cpu/u_dcache/tag_way1_q_reg_0_63_3_5/RAMB/I","clk_out2_pll","clk_out2_pll"
"499","0.123","0.000","0.170","0","","student_top_inst/Core_cpu/u_core/u_backend/u_execute/u_muldiv/u_div/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[12].adder_gen.reg_req.adsu_mod/add1/no_pipelining.the_addsub/i_q_simple.qreg/opt_has_pipe.first_q_reg[32]/C","student_top_inst/Core_cpu/u_core/u_backend/u_execute/u_muldiv/u_div/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[13].quot_gen.quot_reg.i_div1.quot_out/opt_has_pipe.first_q_reg[0]/D","clk_out2_pll","clk_out2_pll"
"500","0.123","0.000","0.170","0","","student_top_inst/Core_cpu/u_core/u_backend/u_execute/u_muldiv/u_div/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[12].adder_gen.reg_req.adsu_mod/add1/no_pipelining.the_addsub/i_q_simple.qreg/opt_has_pipe.first_q_reg[32]/C","student_top_inst/Core_cpu/u_core/u_backend/u_execute/u_muldiv/u_div/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[13].quot_gen.quot_reg.i_div1.quot_out/opt_has_pipe.first_q_reg[0]/D","clk_out2_pll","clk_out2_pll"
